"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4","VDC_name"
22613,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3288,"Dhodhanpur",NA,"Village development committee","Village development committee","Dhodhanpur"
22614,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3289,"Pakari",NA,"Village development committee","Village development committee","Pakari"
22615,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3290,"Fakira",NA,"Village development committee","Village development committee","Fakira"
22616,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3291,"Inarwa",NA,"Village development committee","Village development committee","Inarwa"
22617,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3292,"Paterwa",NA,"Village development committee","Village development committee","Paterwa"
22618,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3293,"Paterwa",NA,"Village development committee","Village development committee","Paterwa"
22619,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3294,"Hardiya",NA,"Village development committee","Village development committee","Hardiya"
22620,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3295,"Koshi Tappu Wildlife",NA,"Village development committee","Village development committee","Koshi Tappu Wildlife"
22621,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3296,"Fatepur",NA,"Village development committee","Village development committee","Fatepur"
22622,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3297,"Aurahi",NA,"Village development committee","Village development committee","Aurahi"
22623,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3298,"Arnaha",NA,"Village development committee","Village development committee","Arnaha"
22624,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3299,"Malhaniya",NA,"Village development committee","Village development committee","Malhaniya"
22625,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3300,"Mauwaha",NA,"Village development committee","Village development committee","Mauwaha"
22626,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3301,"Pansera",NA,"Village development committee","Village development committee","Pansera"
22627,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3302,"Farseth",NA,"Village development committee","Village development committee","Farseth"
22628,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3303,"Odraha",NA,"Village development committee","Village development committee","Odraha"
22629,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3304,"Patthargada",NA,"Village development committee","Village development committee","Patthargada"
22630,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3305,"Pipra(West)",NA,"Village development committee","Village development committee","Pipra(West)"
22631,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3306,"Rampurjamuwa",NA,"Village development committee","Village development committee","Rampurjamuwa"
22632,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3307,"Rautahat",NA,"Village development committee","Village development committee","Rautahat"
22633,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3308,"Sambhunath",NA,"Village development committee","Village development committee","Sambhunath"
22634,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3309,"SiswaBeihi",NA,"Village development committee","Village development committee","Siswabeihi"
22635,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3310,"Theliya",NA,"Village development committee","Village development committee","Theliya"
22636,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3311,"Tikuliya",NA,"Village development committee","Village development committee","Tikuliya"
22637,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3312,"Tilathi",NA,"Village development committee","Village development committee","Tilathi"
22638,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3313,"Fulkahi",NA,"Village development committee","Village development committee","Fulkahi"
22639,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3314,"Jhutaki",NA,"Village development committee","Village development committee","Jhutaki"
22640,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3315,"Jandaul",NA,"Village development committee","Village development committee","Jandaul"
22641,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3316,"Jamunimadhepura",NA,"Village development committee","Village development committee","Jamunimadhepura"
22642,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3317,"Trikola",NA,"Village development committee","Village development committee","Trikola"
22643,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3318,"Sitapur",NA,"Village development committee","Village development committee","Sitapur"
22644,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3319,"Daulatpur",NA,"Village development committee","Village development committee","Daulatpur"
22645,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3320,"Jagatpur",NA,"Village development committee","Village development committee","Jagatpur"
22646,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3321,"Goithi",NA,"Village development committee","Village development committee","Goithi"
22647,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3322,"Kabilas",NA,"Village development committee","Village development committee","Kabilash"
22648,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3323,"Dhanagadi",NA,"Village development committee","Village development committee","Dhanagadi"
22649,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3324,"Negada",NA,"Village development committee","Village development committee","Negada"
22650,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3325,"Dharampur",NA,"Village development committee","Village development committee","Dharampur"
22651,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3326,"Kanchanpur",NA,"Village development committee","Village development committee","Kanchanpur"
22652,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3327,"Dharampur",NA,"Village development committee","Village development committee","Dharampur"
22653,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3328,"Bhagawatpur",NA,"Village development committee","Village development committee","Bhagawatpur"
22654,157,"NPL","Nepal",2,"East",6,"Sagarmatha",32,"Saptari",3329,"Dadha",NA,"Village development committee","Village development committee","Dadha"
21368,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3330,"Sasapur",NA,"Village development committee","Village development committee","Sasapur"
21369,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3331,"Shankarpur",NA,"Village development committee","Village development committee","Sankarpur"
21370,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3332,"Rajghat",NA,"Village development committee","Village development committee","Rajghat"
21371,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3333,"Pattharkot",NA,"Village development committee","Village development committee","Pattharkot"
21372,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3334,"Netraganj",NA,"Village development committee","Village development committee","Netraganj"
21373,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3335,"TribhuwanNagar",NA,"Village development committee","Village development committee","Tribhuwannagar"
21374,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3336,"SundarpurChuldawa",NA,"Village development committee","Village development committee","Sundarpurchuldawa"
21375,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3337,"Sundarpur",NA,"Village development committee","Village development committee","Sundarpur"
21376,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3338,"Sudama",NA,"Village development committee","Village development committee","Sudama"
21377,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3339,"Sohadawa",NA,"Village development committee","Village development committee","Sohadawa"
21378,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3340,"Sisout",NA,"Village development committee","Village development committee","Sisout"
21379,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3341,"Sisotiya",NA,"Village development committee","Village development committee","Sisotiya"
21380,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3342,"Simara",NA,"Village development committee","Village development committee","Simara"
21381,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3343,"Sikhauna",NA,"Village development committee","Village development committee","Sikhauna"
21382,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3344,"Shreepur",NA,"Village development committee","Village development committee","Shreepur"
21383,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3345,"Sangrampur",NA,"Village development committee","Village development committee","Sangrampur"
21384,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3346,"Salempur",NA,"Village development committee","Village development committee","Salempur"
21385,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3347,"Sakraul",NA,"Village development committee","Village development committee","Sakraul"
21386,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3348,"BelwaJabdi",NA,"Village development committee","Village development committee","Belwajabdi"
21387,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3349,"Rohuwa",NA,"Village development committee","Village development committee","Rohuwa"
21388,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3350,"Raniganj",NA,"Village development committee","Village development committee","Raniganj"
21389,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3351,"RamnagarBahaur",NA,"Village development committee","Village development committee","Ramnagarbahaur"
21390,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3352,"Ramban",NA,"Village development committee","Village development committee","Ramban"
21391,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3353,"Pipariya",NA,"Village development committee","Village development committee","Pipariya"
21392,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3354,"Pidariya",NA,"Village development committee","Village development committee","Pidariya"
21393,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3355,"Pidari",NA,"Village development committee","Village development committee","Pidari"
21394,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3356,"Parsa",NA,"Village development committee","Village development committee","Parsa"
21395,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3357,"Noukailawa",NA,"Village development committee","Village development committee","Noukailawa"
21396,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3358,"Narayanpur",NA,"Village development committee","Village development committee","Narayanpur"
21397,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3359,"Musauli",NA,"Village development committee","Village development committee","Musauli"
21398,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3360,"Murtiya",NA,"Village development committee","Village development committee","Murtiya"
21399,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3361,"Motipur",NA,"Village development committee","Village development committee","Motipur"
21400,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3362,"Mohanpur",NA,"Village development committee","Village development committee","Mohanpur"
21401,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3363,"Mirjapur",NA,"Village development committee","Village development committee","Mirjapur"
21402,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3364,"Manpur",NA,"Village development committee","Village development committee","Manpur"
21403,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3365,"MalangawaN.P.",NA,"Village development committee","Village development committee","Malangawa  N.P."
21404,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3366,"Mahinathpur",NA,"Village development committee","Village development committee","Mahinathpur"
21405,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3367,"Madhubani",NA,"Village development committee","Village development committee","Madhubani"
21406,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3368,"Madhubangoth",NA,"Village development committee","Village development committee","Madhubangoth"
21407,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3369,"LaxmipurSu.",NA,"Village development committee","Village development committee","Laxmipursu."
21408,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3370,"LaxmipurKodraha",NA,"Village development committee","Village development committee","Laxmipurkodraha"
21409,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3371,"Laukath",NA,"Village development committee","Village development committee","Laukath"
21410,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3372,"Kodena",NA,"Village development committee","Village development committee","Kodena"
21411,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3373,"Kisanpur",NA,"Village development committee","Village development committee","Kisanpur"
21412,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3374,"Balara",NA,"Village development committee","Village development committee","Balara"
21413,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3375,"Khutauna",NA,"Village development committee","Village development committee","Khutauna"
21414,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3376,"Khoriya",NA,"Village development committee","Village development committee","Khoriya"
21415,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3377,"NarayanKhola",NA,"Village development committee","Village development committee","Narayankhola"
21416,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3378,"Khirwa",NA,"Village development committee","Village development committee","Khirwa"
21417,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3379,"Kabilasi",NA,"Village development committee","Village development committee","Kabilasi"
21418,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3380,"Jingadawa",NA,"Village development committee","Village development committee","Jingadawa"
21419,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3381,"Jamuniya",NA,"Village development committee","Village development committee","Jamuniya"
21420,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3382,"Arnaha",NA,"Village development committee","Village development committee","Arnaha"
21421,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3383,"Jabdi",NA,"Village development committee","Village development committee","Jabdi"
21422,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3384,"Ishworpur",NA,"Village development committee","Village development committee","Ishworpur"
21423,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3385,"Hempur",NA,"Village development committee","Village development committee","Hempur"
21424,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3386,"Hathiyol",NA,"Village development committee","Village development committee","Hathiyol"
21425,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3387,"Haripurwa",NA,"Village development committee","Village development committee","Haripurwa"
21426,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3388,"Haripur",NA,"Village development committee","Village development committee","Haripur"
21427,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3389,"Harakthawa",NA,"Village development committee","Village development committee","Harakthawa"
21428,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3390,"Hajariya",NA,"Village development committee","Village development committee","Hajariya"
21429,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3391,"Gourishankar",NA,"Village development committee","Village development committee","Gourishankar"
21430,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3392,"Godeta",NA,"Village development committee","Village development committee","Godeta"
21431,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3393,"Gamhariya",NA,"Village development committee","Village development committee","Gamhariya"
21432,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3394,"Gadahiyabairi",NA,"Village development committee","Village development committee","Gadahiyabairi"
21433,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3395,"Fulparasi",NA,"Village development committee","Village development committee","Fulparasi"
21434,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3396,"Farahadawa",NA,"Village development committee","Village development committee","Farahadawa"
21435,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3397,"Dumariya",NA,"Village development committee","Village development committee","Dumariya"
21436,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3398,"Dhangada",NA,"Village development committee","Village development committee","Dhangada"
21437,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3399,"DhanakaulPurba",NA,"Village development committee","Village development committee","Dhanakaulpurba"
21438,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3400,"DhanakaulPachhiyati",NA,"Village development committee","Village development committee","Dhanakaulpachhiyati"
21439,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3401,"Chhatona",NA,"Village development committee","Village development committee","Chhatona"
21440,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3402,"Chhataul",NA,"Village development committee","Village development committee","Chhataul"
21441,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3403,"ChandraNagar",NA,"Village development committee","Village development committee","Chandranagar"
21442,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3404,"Brahmapuri",NA,"Village development committee","Village development committee","Brahmapuri"
21443,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3405,"Bhawanipur",NA,"Village development committee","Village development committee","Bhawanipur"
21444,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3406,"Bhaktipur",NA,"Village development committee","Village development committee","Bhaktipur"
21445,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3407,"Bhadsar",NA,"Village development committee","Village development committee","Bhadsar"
21446,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3408,"Bhagawatipur",NA,"Village development committee","Village development committee","Bhagawatipur"
21447,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3409,"Belhi",NA,"Village development committee","Village development committee","Belhi"
21448,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3410,"Belhi",NA,"Village development committee","Village development committee","Belhi"
21449,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3411,"Bela",NA,"Village development committee","Village development committee","Bela"
21450,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3412,"Batraul",NA,"Village development committee","Village development committee","Batraul"
21451,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3413,"Basantapur",NA,"Village development committee","Village development committee","Basantapur"
21452,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3414,"BaraUdhoran",NA,"Village development committee","Village development committee","Baraudhoran"
21453,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3415,"Barahathawa",NA,"Village development committee","Village development committee","Barahathawa"
21454,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3416,"Bahadurpur",NA,"Village development committee","Village development committee","Bahadurpur"
21455,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3417,"Bagdaha",NA,"Village development committee","Village development committee","Bagdaha"
21456,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3418,"Babarganj",NA,"Village development committee","Village development committee","Babarganj"
21457,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3419,"Aurahi",NA,"Village development committee","Village development committee","Aurahi"
21458,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3420,"Achalgadh",NA,"Village development committee","Village development committee","Achalgadh"
21459,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3421,"Lalbandi",NA,"Village development committee","Village development committee","Lalbandi"
21460,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3422,"Karmaiya",NA,"Village development committee","Village development committee","Karmaiya"
21461,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3423,"Kalinjor",NA,"Village development committee","Village development committee","Kalinjor"
21462,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3424,"Parwanipur",NA,"Village development committee","Village development committee","Parwanipur"
21463,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3425,"JanakiNagar",NA,"Village development committee","Village development committee","Janakinagar"
21464,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3426,"Hariyon",NA,"Village development committee","Village development committee","Hariyon"
21465,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3427,"Dhurkauli",NA,"Village development committee","Village development committee","Dhurkauli"
21466,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3428,"Dhungrekhola",NA,"Village development committee","Village development committee","Dhungrekhola"
21467,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",3429,"Atrouli",NA,"Village development committee","Village development committee","Atrouli"
21468,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3430,"Nipane",NA,"Village development committee","Village development committee","Nipane"
21469,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3431,"Sitalpati",NA,"Village development committee","Village development committee","Sitalpati"
21470,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3432,"Mahadevsthan",NA,"Village development committee","Village development committee","Mahadevsthan"
21471,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3433,"Sirthouli",NA,"Village development committee","Village development committee","Sirthouli"
21472,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3434,"SunamPokhari",NA,"Village development committee","Village development committee","Sunampokhari"
21473,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3435,"Tinkanya",NA,"Village development committee","Village development committee","Tinkanya"
21474,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3436,"Tosramkhola",NA,"Village development committee","Village development committee","Tosramkhola"
21475,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3437,"Santeswori(Rampur)",NA,"Village development committee","Village development committee","Santeswori(Rampur)"
21476,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3438,"Solpathana",NA,"Village development committee","Village development committee","Solpathana"
21477,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3439,"Tamajor",NA,"Village development committee","Village development committee","Tamajor"
21478,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3440,"TribhuvanAmbote",NA,"Village development committee","Village development committee","Tribhuvanambote"
21479,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3441,"Tandi",NA,"Village development committee","Village development committee","Tandi"
21480,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3442,"KusesworDumja",NA,"Village development committee","Village development committee","Kuseswordumja"
21481,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3443,"Dudhouli",NA,"Village development committee","Village development committee","Dudhouli"
21482,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3444,"Harsahi",NA,"Village development committee","Village development committee","Harsahi"
21483,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3445,"BhuwaneshoriGwaltar",NA,"Village development committee","Village development committee","Bhuwaneshorigwaltar"
21484,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3446,"Ladabhir(Mahendra)",NA,"Village development committee","Village development committee","Ladabhir(Mahendra)"
21485,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3447,"Amale",NA,"Village development committee","Village development committee","Amale"
21486,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3448,"Arunthakur",NA,"Village development committee","Village development committee","Arunthakur"
21487,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3449,"Bahuntilpung",NA,"Village development committee","Village development committee","Bahuntilpung"
21488,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3450,"Balajor",NA,"Village development committee","Village development committee","Balajor"
21489,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3451,"Baseshwor",NA,"Village development committee","Village development committee","Baseshwor"
21490,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3452,"Bastipur",NA,"Village development committee","Village development committee","Bastipur"
21491,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3453,"Belghari",NA,"Village development committee","Village development committee","Belghari"
21492,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3454,"Bhadrakali",NA,"Village development committee","Village development committee","Bhadrakali"
21493,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3455,"Bhimeshwor",NA,"Village development committee","Village development committee","Bhimeshwor"
21494,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3456,"Bhimsthan",NA,"Village development committee","Village development committee","Bhimsthan"
21495,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3457,"BitijorBagaiya",NA,"Village development committee","Village development committee","Bitijorbagaiya"
21496,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3458,"Dadiguranshe",NA,"Village development committee","Village development committee","Dadiguranshe"
21497,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3459,"Dudbhanjyang",NA,"Village development committee","Village development committee","Dudbhanjyang"
21498,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3460,"HariharpurGadhi",NA,"Village development committee","Village development committee","Hariharpurgadhi"
21499,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3461,"Hatpate",NA,"Village development committee","Village development committee","Hatpate"
21500,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3462,"Ratnawati",NA,"Village development committee","Village development committee","Ratnawati"
21501,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3463,"Ratanchura",NA,"Village development committee","Village development committee","Ratanchura"
21502,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3464,"Ranibas",NA,"Village development committee","Village development committee","Ranibas"
21503,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3465,"Jalkanya",NA,"Village development committee","Village development committee","Jalkanya"
21504,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3466,"Jarayotar",NA,"Village development committee","Village development committee","Jarayotar"
21505,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3467,"JhangajholiRalmata",NA,"Village development committee","Village development committee","Jhangajholiralmata"
21506,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3468,"Jinakhu",NA,"Village development committee","Village development committee","Jinakhu"
21507,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3469,"KakurThakur",NA,"Village development committee","Village development committee","Kakurthakur"
21508,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3470,"Kalpabrishykha",NA,"Village development committee","Village development committee","Kalpabrishykha"
21509,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3471,"PuranoJhangajholi",NA,"Village development committee","Village development committee","Puranojhangajholi"
21510,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",3472,"Pipalmadi",NA,"Village development committee","Village development committee","Pipalmadi"
